"uuid","flags","longitude","latitude"
"325d2c32-fc45-49da-b16a-2420d65e578d","[""geolocate_georeference""]","-148.091389","65.037778"
"32644c68-23e1-4e84-a097-dbfbf28225e6","[""idigbio_georeference""]","-145.85","64.1583333333"
"3273fb51-aaab-4be7-879d-c1fbb7ede84d","[""idigbio_georeference""]","-147.9","64.7333333333"
"32967e51-9102-4c85-ad72-f25ebc38e192","[""idigbio_georeference""]","-147.3411","64.5688"
"329b5886-ceaf-4e6a-8697-878f78b672ef","[""idigbio_georeference""]","-145.5323","61.4291"
"334dc4d9-cf34-4d1a-889b-03c1295ab893","[""idigbio_georeference""]","-143.7833333333","63.9666666667"
"332ef7c0-2392-4243-8931-0ee97b68b24a","[""geolocate_georeference""]","-142.555556","63.018056"
"33353386-fd9e-4ef8-834a-be69876bc071","[""geolocate_georeference""]","-142.533333","61.108333"
"be418fa1-9963-491e-8737-19dc9b04f6f0","[""geolocate_georeference""]","-113.86","49.4275"
"d1778d6d-51ff-4a5b-a47e-628425327b3e","[""idigbio_georeference""]","-110.78306","43.28194"
"34431c7f-f9d2-425a-a3b3-8ca8d349fc9b","[""idigbio_georeference""]","-149.1166666667","64.0166666667"
"34439f7d-b5f4-40dc-a36f-c101aad26c28","[""idigbio_georeference""]","-64.0666666666667","49"
"3449f48a-d860-4998-a1b4-12b5d571d201","[""geolocate_georeference""]","-142.032778","62.038611"
"383c63dd-7416-438e-96c9-e598d7ebf728","[""geolocate_georeference""]","-118.183333","51"
"d18c248f-6fc8-4b07-83ae-11103bcd7a45","[""idigbio_georeference""]","-148.5166666667","64.7833333333"
"355d4da6-33ab-4e3c-ae51-6b92a3181e80","[""geolocate_georeference""]","-149.105","64.564722"
"35a32052-3c52-4373-bc68-138dbd9a9662","[""geolocate_georeference""]","-156.340556","57.658333"
"35a5922d-e4b8-430c-a73d-fcc6728ecc69","[""idigbio_georeference""]","-141.6833333333","62.8166666667"
"385150e9-aec7-4ae8-be33-f72a911125c0","[""idigbio_georeference""]","-81","47.1833333"
"364f8452-c433-4913-ae9a-37941a05ba61","[""geolocate_georeference""]","-156.258889","60.305556"
"d19ed935-35b2-4de0-8894-0a2c1216caba","[""idigbio_georeference""]","-80.75","48.8333333"
"36904b8a-50d6-4715-8182-bbd44dab0e34","[""geolocate_georeference""]","-113.5","53.55"
"3691908b-6e8d-4fce-a9f6-2037c92c9f2f","[""geolocate_georeference""]","-149.810278","65.455726"
