"uuid","flags","longitude","latitude"
"f75ee885-e252-450a-bcd3-e98b22d8a5f1","[""geolocate_georeference""]","-118.283333","34.133333"
"80fbd7ea-e811-407d-ae56-f33be73772d1","[""geolocate_georeference""]","-90.316667","14.85"
"0082c073-5c97-4780-82c8-6d9cb1fa7b62","[""geolocate_georeference""]","-76.666667","-8.75"
"87100b2b-9999-4eda-9186-e35b30603052","[""geolocate_georeference""]","-105.916667","22.75"
"e95d9e0a-2dfe-48d8-80ee-edd668e5c667","[""geolocate_georeference""]","-89.459577","20.630253"
"ab4cf5b5-361a-4688-8ddb-a92ac0d0ce36","[""geolocate_georeference""]","-52.033333","-26.816667"
"3f9c7242-24da-405f-9b46-284b5d3586f5","[""geolocate_georeference""]","-85.826325","11.437155"
"9ad377d9-311e-461e-b408-100f67ca8818","[""geolocate_georeference""]","-55.066667","5.15"
"81417b49-1e89-4943-8778-fce5db063452","[""geolocate_georeference""]","-112.866267","31.873045"
"dfd00f19-199f-4252-88fc-c9494135183a","[""geolocate_georeference""]","-90","16.833333"
"59e5d965-c076-4189-9161-4640b3f259d5","[""geolocate_georeference""]","-77.35","8.016667"
"1b1927d4-0ca0-4d67-9bc2-d47adb1417a3","[""geolocate_georeference""]","-42.9","-20.25"
"68299dd5-7f0c-4731-bbd3-ac81ec02731d","[""geolocate_georeference""]","-52.083333","-32.033333"
"01dd4115-4caa-4cc4-bd8b-a223cebf3b73","[""geolocate_georeference""]","-59.079515","2.833251"
"6e7f59d9-dda4-4d9d-b5a3-d592d596228f","[""geolocate_georeference""]","-95.223446","17.63911"
"fb0115ed-1cd3-480e-8cfd-48e578ff8888","[""geolocate_georeference""]","-82.783333","9.6"
"25dc46b3-bc07-415b-8e9a-45595fadb023","[""geolocate_georeference""]","-82.949536","9.534105"
"2d8241c9-3759-43d0-9684-1ca87d672457","[""geolocate_georeference""]","-95.238447","16.316454"
"3de351ae-54ac-4b14-a677-df3c764a2326","[""geolocate_georeference""]","-61.033333","-21.7"
"407ae723-5336-418c-8f2c-3b30635ea0ae","[""geolocate_georeference""]","-1.17722","45.689639"
"bbf73b85-01d6-480b-aeae-1206992840fc","[""geolocate_georeference""]","-47.358056","-22.7475"
