"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover","cluster"
"a1cb86c6-fbf0-4633-9e89-d311729b36f9","puma","concolor",-116.69783,45.244969,567,118,380,10,6
"a1f8b316-d4cd-4c97-aabb-9ff6fc47845d","lynx","canadensis",-147.5333333333,63.7,1612,-76,418,16,6
"a2128579-b7ca-478c-b833-3a3553336216","puma","concolor",-118.12123,48.83251,787,80,567,1,1
"a2129910-4a34-417c-bc94-7d115033e24e","puma","concolor",-81.39806,26.11444,16,234,1417,1,2
"a2373b3b-7259-4ff0-a800-3e9268cef582","lynx","canadensis",-147.716389,64.404737,209,-7,329,7,1
"a24c24de-ee96-4cf8-9c9e-81a9fb232e8c","puma","concolor",-40.600278,-19.935556,691,211,1180,8,2
"a251491f-6d54-411b-a9d0-a8955c9f7814","felis","pardalis",-79.740799,9.166035,106,261,2484,8,2
"a256f58e-329f-46e9-ba89-7d88b2d9f53f","puma","concolor",-117.29483,49.492819,590,87,475,13,6
"a25c8843-4276-493b-8c32-cdc875915def","puma","concolor",-81.0548,26.34925,10,232,1342,1,2
"a268da3a-9ca3-4659-8421-83ade31a6b0b","lynx","canadensis",-142.3666666667,63.1166666667,600,-23,279,1,1
"a2853084-2e04-46dc-bfd9-b56a9a7b78ce","lynx","canadensis",-147.1333333333,62.7,758,-23,328,7,1
"a28e1dd8-5705-431e-8d77-00f5b77c8287","lynx","canadensis",-147.68,64.94,232,-18,291,5,1
"a2bce3a9-e2f0-415a-9cff-502e957b7695","lynx","canadensis",-147.4,66.4166666667,112,-31,244,7,1
"a2c348fb-b2e2-438e-9c6d-671eeb90af55","leopardus","pardalis",-57.751842,-16.734548,107,260,1162,17,4
"a2da2d5f-da4c-469f-b352-6b775d3fea4f","lynx","canadensis",-83.3,47.7166667,448,25,841,5,1
"a2de0453-af9d-42de-9c68-9ba16a90ad35","puma","concolor",-116.442946,32.912629,1301,133,401,1,5
"a31192ed-a9f8-4e80-80d5-b3b593c1ec0e","puma","concolor",-106.018602,33.073973,1369,166,326,10,6
"a31834c4-b069-4dcd-be1e-de1980547542","puma","concolor",-107.80364,38.26347,2312,66,328,1,5
"a3206ef0-bf17-47a3-88fa-d0f8aff8b151","puma","concolor",-78.484453,39.136216,377,117,1023,4,1
"a321e7e7-5e57-4211-a241-2bad6b6c3aec","puma","concolor",-123.705441943803,41.1874688144369,147,141,1171,5,1
"a32d4396-f753-4cc2-b6b8-ddf6bc1a218f","puma","concolor",-105.6897481,35.65947114,2328,87,379,1,5
"a32f02b7-cf4f-4629-8dca-b406986f7d51","lynx","canadensis",-114.227055,54.37047,633,32,479,14,6
"a3332135-9725-4901-9f92-0430021a17fd","puma","concolor",-115.297303,43.463785,1330,93,344,10,6
"a336470b-2332-4a97-89bd-7559a2da8eef","lynx","canadensis",-112.730038,46.395761,1389,67,246,13,6
"a344a45f-3eb9-4afc-a426-0c3f3cbf2e58","puma","concolor",-79.24207,0.70455,173,244,1746,12,4
"a34cc9a4-d633-4608-b292-7451179ccadb","puma","concolor",-107.065821,34.41884,2118,115,308,10,6
"a3581b18-4f70-491f-a431-8f8ca08c8647","leopardus","pardalis",-90.9186111,16.1636111,207,247,3229,2,3
"a359a3e7-abe5-4120-acac-e52b332b1b04","leopardus","pardalis",-76.1,8.166667,49,262,1707,14,4
"a37bddca-3414-49d3-b52a-dd6b486264db","lynx","canadensis",-82.5333333,47.6333333,413,28,744,5,1
"a380c455-4bfa-4555-9e23-73594a261a86","lynx","canadensis",-84.1828293632536,46.3701192791767,178,53,852,5,1
"a3904b31-53e1-46b4-a8e2-74aae3981bae","lynx","canadensis",-153.8197632,69.7329254,59,-105,131,16,6
"a39b104c-4318-47ed-b4ba-f537e5b4d3e7","lynx","canadensis",-121.416667,52.333333,790,57,514,1,1
"a3b1c6fc-5d2e-4054-b51b-d02b23ef8369","lynx","canadensis",-85.2,49.25,368,15,802,1,1
"a3b50ba9-49e2-4ada-8be5-77167890b699","puma","concolor",-107.7230936,32.63665025,1799,147,373,7,6
"a3b796a4-15a8-4f5d-9497-4fc2ca8445f8","lynx","canadensis",-165.7833333333,65.4666666667,38,-46,276,7,1
"a3d0c538-906a-49ce-bee0-4001724ab6ce","puma","concolor",-109.59989,44.162727,1935,54,197,1,5
"a406e68c-448d-44a3-a6a2-8e4093f98348","lynx","canadensis",-160.444167,60.962222,36,0,494,6,1
"a407a06d-d76d-44fd-bf39-6a59909ab35e","panthera","onca",-108.766667,28.156435,1356,171,826,5,1
"a419bd3c-27cc-4f7e-859f-c9e75930b092","puma","concolor",-119.444771,34.491218,1030,126,600,1,1
"a41efd63-068e-44c0-841d-d609c715bb8d","puma","concolor",-81.816667,8.416667,677,221,2065,2,2
"a42cdbca-9aad-4cd6-9b49-36b8613e8415","puma","concolor",-112.801376,42.479081,1540,90,333,7,6
"a44b2aa6-9a4f-4b0b-a28d-c41b504d2dca","lynx","canadensis",-83.2545,46.84515,442,34,975,5,1
"a45b6c3d-3351-4585-b886-4421e1b096ef","puma","concolor",-124.541878,47.913963,18,110,2258,1,2
"a46239dc-0458-4d89-a5fa-a3d3321ab06b","leopardus","pardalis",-95.643529,29.354047,20,209,1176,12,4
"a479df8a-c44e-4d07-8caa-61789524cfb9","puma","concolor",-122.588468,46.503156,168,112,1228,1,1
"a4841f1a-382e-4eac-8bf0-b603d7599a83","puma","concolor",-108.30007,38.21662,2055,85,339,8,6
"a48b8972-5623-4f4c-a61b-9baa0d9817cd","lynx","canadensis",-111.066667,58.45,211,4,397,1,1
"a4907321-e3bd-4ead-b845-601223fba3a9","puma","concolor",-113.929519,45.541031,1366,75,249,14,6
"a4c0a17a-2928-4f19-9792-9c455420bdd4","puma","concolor",-115.5666667,51.1666667,1495,21,394,1,5
"a4c8f80e-18e7-4eba-a182-c79adaf302c7","lynx","canadensis",-147.3411,64.5688,173,-7,315,5,1
"a4d9574e-c39c-4f8b-bed5-3a44fedeb084","puma","concolor",-104.0690002,30.5249996,1646,153,449,10,6
"a4dfcce8-ae8c-4841-9b08-a992a81e60b6","puma","concolor",-47.644829,-22.727405,533,219,1213,13,4
"a4e4d459-2d9e-46ea-85da-72adfa69adfd","puma","concolor",-108.426067,37.277133,2339,77,437,1,5
"a4eae9af-81b1-4b60-8b93-a50dd31c889a","lynx","canadensis",-150.513332,60.845826,69,36,436,5,1
"a4ee51d5-80f2-4ad8-ac8f-5ab49c50d485","lynx","canadensis",-141.113611,64.780556,269,-16,268,7,1
"a4f4face-1fcd-4608-96a2-466c6cd50e70","lynx","canadensis",-149.112778,61.599722,73,25,423,5,1
"a4fb779f-9f0e-401d-b453-ef70f2bc6e6b","puma","concolor",-104.5165075,36.61380764,1829,108,345,10,6
"a52cb830-92b2-4ec2-9961-b1ce90e3c95e","panthera","onca",-72.653611,-3.459167,78,251,2833,14,3
"a556732a-68b8-4a7b-a98f-881b03e5e824","lynx","canadensis",-141.86,63.05,510,-18,266,1,1
"a55cde43-ee9f-4316-92f7-994eeb0275bb","lynx","canadensis",-144.5267,61.3981,132,23,369,7,1
"a56153a7-ff64-43e3-9fd8-762f942e5033","leopardus","pardalis",-66.32,2.62,112,246,3527,2,3
"a5752e34-71ef-46a1-b589-fda958c8a227","lynx","canadensis",-79.7833333,47.0666667,301,37,885,5,1
"a57a40e7-d44c-4e2c-a141-43d32d6c704b","puma","concolor",-64.92,7.45,41,270,1492,9,2
"a58ecacc-d883-409c-9958-73d191fd0974","puma","concolor",-81.191559,26.28114,10,233,1337,14,4
"a5c17e34-6e8e-4d34-8c24-69b99427cd1c","felis","pardalis",-79.5,0.2,150,243,2526,14,3
"a600ea3a-ff31-43cf-be99-810883a402d5","puma","concolor",-113.28781,44.706034,1926,48,274,8,6
"a61a9c39-f2fb-4df6-94bb-145f14184e7d","lynx","canadensis",-84.91119,48.99265,351,18,719,5,1
"a6862556-1baf-4de0-87b0-89dc13320b99","panthera","onca",-57.683333,-16.066667,123,261,1215,12,4
"a689860b-7fc8-438e-a207-24d3a377decb","leopardus","pardalis",-88.6944444,18.3958333,34,258,1185,12,4
"a68ad1c4-2333-4375-b0df-f2fdf49d802a","puma","concolor",-122.571871869446,51.4350954858055,1040,51,254,8,6
"a69135f5-73ef-476c-9a99-a34105780632","lynx","canadensis",-143.1256,61.3222,298,13,451,5,1
"a6bafcf6-172b-4297-a175-80b923e0cdf2","lynx","canadensis",-79.86615,46.80099,315,40,949,5,1
"a6c91518-3873-41a5-9ddc-21828ba44530","puma","concolor",-108.73811,32.68619,1234,179,256,7,1
"a6cab224-c2ca-4771-b879-02b967e8361c","puma","concolor",-107.229938,36.004109,2136,100,325,7,6
"a6ce653d-a7d1-4339-9ffd-2c3f45f45dbf","lynx","canadensis",-150.333333,63.333333,1253,-60,771,16,6
"a6d54246-3411-48fb-bb4e-1cb6f22abe4b","puma","concolor",-116.585194,47.913792,841,83,621,1,1
"a6dde83e-16b8-4721-92a9-beb13595b9a3","puma","concolor",-115.578125,46.125,516,118,603,1,1
"a6ebb9ce-071e-43e4-a17c-0fe218844e6b","lynx","canadensis",-82.8,47.6333333,423,27,765,5,1
"a6f58861-634f-4269-b157-ac80bfb19f72","lynx","canadensis",-145.96,66.06,227,-36,231,7,1
"a705721d-1e8f-4e27-bbd7-76c2066a6084","puma","concolor",-78.457,0.30768,3062,103,1418,7,5
"a7101138-0ee4-4de0-b386-61a95764b205","lynx","canadensis",-79.5666667,47.0333333,316,37,905,5,1
"a7237c21-de22-46a3-9754-3955c9183806","lynx","canadensis",-150.6076,60.4815,61,38,416,7,1
"a733d256-4ffb-417c-a7cf-f8746d760684","lynx","canadensis",-144.439,61.5153,240,16,405,7,1
"a740143d-4d7f-4fab-bf60-b67ba9b4e6b4","lynx","canadensis",-145.428421,62.05887,350,5,281,7,1
"a752aec1-15c2-4e51-95a4-5e87305a71f0","lynx","canadensis",-145.3019444444,62.3019444444,434,1,295,5,1
"a7648c32-2086-47e5-bfe2-05465d3bb8f9","lynx","canadensis",-147.8333333333,64.8333333333,134,-11,312,5,1
"a7823ad6-ad66-4593-993e-66b4a7084494","leopardus","pardalis",-71.6166687,10.666667,40,282,707,13,4
"a7a603aa-5904-40ba-abc3-994868b1af17","leopardus","pardalis",-62.7,-19.77,491,235,751,8,4
"a7a961ff-e9ef-4af8-bcb1-d6de858c3a8f","puma","concolor",-103.6600037,30.1819992,1816,143,497,10,6
"a7bdcf07-4865-4d85-afc8-e3651a529fff","puma","concolor",-108.00171,38.39718,2171,75,292,10,6
"a7be6718-155a-422a-a464-9c061ce986b0","panthera","onca",-95.238447,16.316454,43,268,855,8,2
"a7ccfda1-0baa-4e80-aefe-3eb484453312","puma","concolor",-77.2833,-0.5,328,248,2728,2,3
"a7d0a2f5-8ad3-4014-a79c-57da60a50d2e","puma","concolor",-120.003878,36.736608,75,188,242,8,4
"a7eb9011-58bb-456e-9a16-4aa82519fd29","lynx","canadensis",-59.19,47.830278,36,51,1289,5,1
"a7ec7654-238b-4dc4-8b87-449973c76e0a","lynx","canadensis",-142.281866,63.2199,503,-19,249,7,1
"a826366b-1c4e-43c7-aaf8-6ae314db5cfb","puma","concolor",-102.5517555606,28.9779644393,2035,131,380,9,6
"a839f95b-7d36-4696-ab2c-98f6d1771f8c","puma","concolor",-94.8380556,17.5011111,19,258,2368,12,4
"a8487ec4-1b67-453d-891c-43fcd53f0bc3","puma","concolor",-113.890907,45.501586,1665,58,307,1,5
"a854f089-d3c2-4224-9150-6ca61e59542d","puma","concolor",-111.40351,38.23598,2193,81,173,8,6
"a855723a-c12f-462d-9ae0-234da6b645d5","puma","concolor",-119.9711111,34.4455556,0,176,446,8,4
"a864f08e-e64e-4cf5-ad90-ab58263732fe","lynx","canadensis",-150.198332643545,60.4532317438227,82,37,507,5,1
"a87d99e8-82ce-47ad-886e-6583d9081b33","leopardus","pardalis",-88.95,16.874,447,233,1685,12,4
"a87f6933-bc83-42a0-a844-5e3ef770fbf1","puma","concolor",-105.296903,33.465476,1799,133,485,10,6
"a890c5fd-2354-448f-ad37-25dadda9164e","lynx","canadensis",-142.5166666667,63.1333333333,502,-18,225,1,1
"a890ca95-7116-42e7-bef9-b66a41b99cc0","leopardus","pardalis",-72.293764,-4.091282,115,251,2791,2,3
"a8a07223-a820-41d9-96d4-58f525efc134","leopardus","pardalis",-89.83333,16.98333,113,251,1501,17,4
"a8bae4d6-dc4c-4f6d-8e2d-4f5f476fa4e4","puma","concolor",-116.508488,46.76573,749,97,599,10,6
"a8c444b1-6311-4166-9730-0d16f24c1a78","puma","concolor",-113.119714,42.131583,2707,23,417,4,5
"a8c7e153-30ab-4c73-b1c8-6db26e405467","puma","concolor",-81.2739,25.88575,9,237,1416,14,4
"a8cfc488-445f-44dd-b366-cb0ef7c706ab","puma","concolor",-91.4261156262182,31.3911690680812,66,189,1661,4,2
"a8d68f5e-f079-4b51-a57a-ea200771dec4","lynx","canadensis",-160.203056,62.680556,17,-8,417,7,1
"a8e2ade8-389f-4ed8-8675-3d560ced045b","lynx","canadensis",-71.0106204631368,44.6942540050373,512,50,1204,17,6
"a8f26eb7-b38b-48c1-a67c-5b7808b55eea","puma","concolor",-87.650052,41.850033,181,99,893,13,6
"a8f3d7de-dc5a-48ab-bd5b-fac18be4fb33","leopardus","pardalis",-91.0652778,16.7088889,305,241,2055,2,2
"a8fa9d3d-52a7-4f85-88d1-ff0b4fec071e","puma","concolor",-88.366667,14.116667,621,240,1283,12,4
"a90f94ea-dad3-4ed4-95f6-4ec38dfcd56f","lynx","canadensis",-142.4030555556,64.1375905556,671,-38,219,5,1
"a918ce75-0e4e-44dd-92f9-4016e9442c27","puma","concolor",-100.190869,28.344331,226,227,526,10,4
"a93099b7-83f6-4143-a3f8-dfe0a2839aa1","leopardus","pardalis",-57.79631,-17.190057,98,261,1119,9,2
"a93653f8-79d5-4913-84df-15d638cf53ae","panthera","onca",-105.533333,22.166667,0,257,1215,17,4
"a9528189-86dc-4bd6-ab25-a53dd9646edd","puma","concolor",-105.6520977,35.69214844,2844,56,628,1,5
"a9a39f77-f59f-451b-904f-6e4e0f7436af","leopardus","pardalis",-88.0452777,19.5786111,15,257,1241,2,2
"a9ade7fb-a508-40a6-875a-04fa4c7f8da5","lynx","canadensis",-88.63316,49.37486,291,22,718,5,1
"a9bbadac-e324-4b39-8c4c-8d980292b5db","leopardus","pardalis",-63.729187,10.026597,558,235,1315,2,2
"a9c96869-b3ad-4f17-8f31-72f1116bb7f2","puma","concolor",-107.243925,34.11673,2012,122,279,7,6
"a9d9b1ad-a1f8-4659-ae0e-e42ea78b6def","puma","concolor",-119.35,50.366667,681,76,426,1,1
"a9da73b6-f3dd-407c-a952-1c60c3004a1e","lynx","canadensis",-83.65489,47.01896,490,30,964,5,1
"a9dbac70-6c05-45f9-9185-5bce17704193","puma","concolor",-107.2593363,37.01567083,1909,97,296,8,6
"a9e0b2d8-b09d-411d-b387-7dc48d11c2e3","puma","concolor",-83.48731,8.69745,149,260,3777,5,3
"aa127a82-dafc-4a01-b349-34db24b597ac","puma","concolor",-119.200112,37.274826,2571,50,1002,1,5
"aa23cf7d-f00c-4292-a711-c7fbe675381e","leopardus","pardalis",-74.233333,-6.7,196,252,2402,2,3
"aa2b0d92-5599-444a-9c37-80318261b353","lynx","canadensis",-81.4,48.75,273,21,835,5,1
"aa4f85ee-4b4b-4f2b-8a14-146485028670","puma","concolor",-115.582892,44.468233,1721,59,468,1,5
"aa53919b-e224-4a4f-ad2f-9d00b8c1cbd8","panthera","onca",-59.866667,-20.633333,131,255,880,9,2
"aa5d05b8-77b0-4456-ad25-ed35e83b61ca","puma","concolor",-123.940852,42.060575,965,81,2451,1,2
"aa6cca6c-afc9-4fdb-96ee-780f3da1a114","lynx","canadensis",-161.213889,60.912222,5,0,447,6,1
"aa75c39f-d4e1-4702-88bd-1895a1d784b4","lynx","canadensis",-119.439504,48.705153,291,107,263,10,6
"aa7ae75e-d6ed-42aa-98a8-80098666b221","lynx","canadensis",-151.95,65.15,67,-18,318,5,1
"aa7f8b27-01b1-4781-a3c6-96ef7e8a3e6a","puma","concolor",-120.435719,34.953034,69,167,361,13,4
"aa8a5263-952c-4aab-8f5f-301511f38cd4","puma","concolor",-107.83917,38.35783,1955,85,257,10,6
"aa8b3616-5ba6-480d-98a9-3c112ae1e948","puma","concolor",-123.2575,43.3821,269,121,956,1,1
"aa8dae53-5c7e-47c6-bcfe-8a0086c89665","puma","concolor",-109.155519,40.884235,1693,92,151,7,6
"aa95388c-7ac7-4e27-8985-fb2e7287ffe7","lynx","canadensis",-145.3074,61.9545,322,7,266,5,1
"aa96351a-6885-41de-977a-9d58b1d5fe1d","puma","concolor",-119.685273,37.556737,1241,124,769,1,1
"aaa03c0a-7ac0-416f-a3e2-616af80841d6","puma","concolor",-85.677986,30.599915,41,195,1517,1,2
"aaa760bf-b30b-42e0-8942-0d51e273fbd5","panthera","onca",-79.467,0.333,83,247,1956,14,4
"aab56609-8d2b-44e2-a8f9-6469f577f2dc","lynx","canadensis",-115.701245,45.763234,1786,46,802,1,5
"aab75f3e-2c9a-4b1b-9447-e5a46e41c060","lynx","canadensis",-141.8308333333,62.8519444444,524,-16,274,5,1
"aaba3f9e-4f9f-47be-884a-8680d1faa900","puma","concolor",-105.6983398,33.32017397,2198,111,446,1,5
"aad3e470-8ce5-4b5b-90fd-3975f11aef0a","panthera","onca",-94.8225,17.4316667,51,257,2844,12,3
"aaf47f52-b474-4423-8772-8ed7fd881edf","panthera","onca",-65.216667,-12.216667,137,256,1552,17,4
"ab21655b-113a-4e59-840a-30145d11cb99","lynx","canadensis",-143,63.41,574,-24,285,1,1
"ab2328d9-450f-4364-bd19-d5c36f511d91","puma","concolor",-108.962328,38.252339,1946,96,411,10,6
"ab3eb608-a62a-4835-8aad-f4283a53f7e4","lynx","canadensis",-88.654722,48.787778,373,20,694,5,1
"ab4cf5b5-361a-4688-8ddb-a92ac0d0ce36","panthera","onca",-52.033333,-26.816667,1027,167,2598,2,3
"ab635026-5351-4f65-8fc5-3e06299932a7","puma","concolor",-106.2570373,36.44814835,2641,59,466,1,5
"ab6dd81f-1790-4571-8332-6fdd0bca0a8b","panthera","onca",-93.4638889,16.9030556,897,218,1782,14,4
"abb3ec93-5ef1-45f7-ba76-ce0ace24cb05","puma","concolor",-108.14532,38.70966,1526,111,194,10,6
"abcd7290-c45f-406f-a68a-bfe6f2e488ca","lynx","canadensis",-156.978056,60.484722,138,10,573,6,1
"abd28fcf-cede-4d0e-9431-87ea4ef11f76","puma","concolor",-82.115648,29.252197,26,209,1315,14,4
"abdb72bc-61a1-4d97-bb69-c559e720f453","lynx","canadensis",-119.944805289651,48.8543129530658,1730,22,462,1,5
"abdc9774-3e04-49fe-bd4b-fc6a8a543e6d","lynx","canadensis",-149.7168741667,60.6376430556,936,-11,779,7,1
"abdce68a-3043-4a42-95a0-70f17dea594d","puma","concolor",-106.5075561,36.63003589,2358,74,566,1,5
"abfb547e-3906-4449-9319-d22ef1c92144","puma","concolor",-124.2666667,48.25,158,103,2280,17,4
"ac22cbb9-fc2b-4b88-972f-c55ea3d15fa5","felis","pardalis",-105.142644,21.720925,27,262,1401,9,2
"ac2ab6e1-6687-404a-9c7a-fe6fe6ba36d6","puma","concolor",-119.824223485785,34.4369250201946,9,179,462,1,1
"ac2fa81f-5597-44e0-a048-b33e3d0c8f05","puma","concolor",-122.842617,46.458719,88,117,1420,1,1
"ac39d6c2-c993-4b24-9888-27c59e588dc2","puma","concolor",-78.459452,38.781375,358,121,1008,5,1
"ac5fa35b-2991-45df-aab8-6ef43db6fa84","puma","concolor",-80.641653,25.398339,7,245,1440,14,4
"ac79d4b8-7afd-41cc-b7e1-e9306ce6fb8b","puma","concolor",-112.191276,34.901686,1177,166,304,10,6
"ac7d5f89-afc0-4f87-9ce9-f88ff0539d3d","puma","concolor",-116.974894,47.18601,773,91,499,12,6
"acebcbfb-e7b0-4006-b473-3ad0a70c4813","puma","concolor",-91.3075,16.8127778,603,226,2829,2,3
"acf19b8a-4782-4b84-8650-c264c8ab4127","puma","concolor",-114.2173,45.137142,1571,65,209,1,5
"ad015934-d810-4ead-bb5d-d67ad5e4d6a1","lynx","canadensis",-141.96,63.75,593,-31,231,7,1
"ad15ca0e-5a43-49ef-927e-5550a77a28f0","puma","concolor",-107.9366,38.24785,2650,48,351,1,5
"ad2eca13-0a20-41c1-b55c-76afe419efc1","lynx","canadensis",-143.427106,61.367281,422,7,587,7,1
"ad460fd4-12be-4d18-b118-bd3d8207d8cc","puma","concolor",-81.00972,26.22167,13,233,1405,1,2
"ad4db930-7c74-4e56-a260-52f874411269","lynx","canadensis",-142.916667,63.866667,688,-36,243,7,1
"ad4f82df-f2c2-4f41-b5e6-f8cb47721eba","panthera","onca",-52.70733,-5.4965,166,252,1590,17,4
"ad7549c6-8de1-4765-8dae-9541d7499157","puma","concolor",-102.1144104,30.0441914,643,206,326,7,1
"ad7a6748-6b80-42bf-a745-13e4f47d3a11","lynx","canadensis",-117.29483,49.492819,590,87,475,13,6
"ad7ee097-97e7-4196-9b72-47192bb49f2a","lynx","canadensis",-144.1569444444,63.135,1554,-70,442,16,6
"ad94b3fa-670a-444f-86ac-052edde85f21","puma","concolor",-118.737807,48.648218,771,81,279,1,1
"ad9a420c-ab9b-4665-b1ef-7fa1430cd25d","lynx","canadensis",-145.992222,66.610556,120,-32,191,7,1
"ad9b2ea3-7b97-4d65-ad88-63c8d5b9beca","leopardus","pardalis",-67.783333,-2.783333,104,251,2992,2,3
"ada27c57-5c72-4ab6-9122-b1ac4e3a8a1f","puma","concolor",-114.188397,44.572423,1477,74,159,10,6
"add36ce5-25a5-41e4-b090-fe066889dcda","lynx","canadensis",-142.875833,62.353611,757,-22,234,5,1
"add7a58a-f898-484e-9a37-4b624a086746","puma","concolor",-119.8480556,34.5016667,699,137,622,4,1
"adfaaf2b-3b1a-4eb5-934a-bbec8eb0e8e8","puma","concolor",-122.28716,40.519928,147,168,1104,8,4
"ae0400ee-c11d-4fb3-ba2b-9729a4e15231","puma","concolor",-108.420118,32.58101222,2240,119,446,8,6
"ae060d7c-ea69-4430-ba09-6bb6d79f285f","puma","concolor",-123.0438,42.9634,496,114,977,1,1
"ae11daab-1059-4ba1-9698-25e393b360a0","lynx","canadensis",-142.987787066219,63.3363178728945,497,-19,230,1,1
"ae14e670-7f7e-4b8d-b3ed-304dbdbc0d83","lynx","canadensis",-147.466111,63.178611,821,-29,360,7,1
"ae1a5502-3a25-40b9-a29f-4e71794da584","lynx","canadensis",-146.8333333333,64.4166666667,218,-6,300,7,1
"ae1acf2f-f60c-4fd9-abc3-25e0917e2cf3","lynx","canadensis",-142.921667,61.433333,431,4,410,5,1
"ae255d66-ba58-4e74-951e-67b285dfaaa0","leopardus","pardalis",-97.776106,26.790059,11,234,672,9,4
"ae56bf79-4d1d-4fd4-bd51-9046d7c64204","lynx","canadensis",-118.686111,52.872222,1112,29,376,1,1
"ae67f026-5da3-4a1e-b56a-fc75c52c7130","lynx","canadensis",-154.208677398723,67.9889679839976,1056,-113,254,7,1
"ae8a53f8-f09d-4519-941e-b692bedff5ea","leopardus","pardalis",-72.92436,11.039033,775,228,952,2,1
"aedca754-9bfe-4856-b741-d33fb8bfbab6","lynx","canadensis",-84.4773431264239,46.2232185293947,217,53,884,14,6
"aee0976d-c055-4b12-b3ed-2bca090324cc","puma","concolor",-81.559246,26.479285,14,232,1327,12,4
"aef11f25-029f-4527-b293-d41e0f22b7ab","lynx","canadensis",-145.749444,64.026111,356,-9,359,5,1
"aef233ae-927b-43a8-96f9-20e8a0011bb4","lynx","canadensis",-150.8757061111,60.6793136111,48,37,431,5,1
"aef45100-cc6b-4feb-b4fb-4e7fed8b79ea","lynx","canadensis",-133.628889,58.198889,189,44,1411,7,1
"aef95565-8ae3-4262-99d0-6657b83fb32a","leopardus","pardalis",-77.734384,8.109913,14,259,2839,12,3
"aeff5ffa-9198-470a-b72e-4c06f94a1c5d","panthera","onca",-75.166667,8.583333,24,266,1861,14,4
"af1cf7ff-53c0-402d-9a78-78bf56d0a58e","lynx","canadensis",-145.9738377778,64.180775,298,-7,328,1,1
"af21c418-c259-4481-8d7a-3c984c222b2f","lynx","canadensis",-137.333333,62.783333,457,-1,255,7,1
"af235431-d34e-40c2-8d4f-330fee57ddb3","puma","concolor",-72.43,7.45,2358,145,1508,9,5
"af29e7ad-eb5b-42f4-bdea-0bed42f3c9e9","puma","concolor",-76.925,-11.1333333,3800,64,405,7,5
"af393b1f-bc33-48c6-b32d-9a1b3d583551","lynx","canadensis",-142.555556,63.018056,508,-16,213,7,1
"af57cc38-80ec-4fab-a622-ffb5efe4771b","lynx","canadensis",-147.83,64.83,134,-11,314,7,1
"af7e7b80-c145-4068-95d6-7bf96674aa12","puma","concolor",-107.2042309659,32.910372,1705,151,371,7,6
"af895436-df69-45fb-9b96-5aebc4e2ce07","felis","pardalis",-78.904836,0.87053,108,251,2557,12,3
"af92880c-f8de-4391-a211-1f43890f7846","puma","concolor",-108.32211,39.459772,1665,100,208,10,6
"afb9c80f-83b6-483f-8ed6-7b63834b3de7","puma","concolor",-116.793218,46.967952,1194,68,869,1,1
"afbf8e9d-d13d-4d22-88df-46a7925bb6cd","lynx","canadensis",-144.649017,67.163426,216,-40,165,7,1
"afc3a9c6-e764-49f5-b199-4242e6a8dd64","lynx","canadensis",-81.2666667,48.4166667,316,22,875,5,1
"b024824f-d168-4db7-b414-5fd8d7ea154d","lynx","canadensis",-147.9,64.87,167,-14,298,1,1
"b0277a97-844e-4d17-ad97-948a1056fd37","lynx","canadensis",-118.38733,48.647687,1510,38,480,1,5
"b03256ef-95f1-48e8-83e4-5603e403abc6","puma","concolor",-105.3973863,39.762632,2425,47,578,8,6
"b052419d-90de-4de8-af06-4ada975adf0a","lynx","canadensis",-114.721227,59.680977,468,-21,411,5,1
"b08ebb77-0f38-4d28-99a6-02188fb24d14","lynx","canadensis",-142.5,63.41,904,-43,299,5,1
"b09b405d-4bbd-44b0-a3b2-3dc5e4d5ab0f","lynx","canadensis",-145.985657,66.075901,234,-36,253,5,1
"b0a9b6fc-cc14-4697-a2e0-88af05e8191f","lynx","canadensis",-165.433333,64.725,101,-37,352,6,1
"b0aecc94-2862-4da6-9a78-1b3cd7ea188d","leopardus","pardalis",-91.1625,16.8125,355,239,2304,2,3
"b0b8b996-d48d-4162-af4b-03a1554118d4","puma","concolor",-115.672869,43.339894,1337,94,406,7,6
"b0c1e7ce-f980-4e74-bd1e-aa48ee28f936","puma","concolor",-108.965763,31.3436806,1617,163,414,8,6
"b0cbfb1d-f5e6-4514-a5b1-0f4719ee7657","puma","concolor",-116.515625,44.664062,952,101,489,10,6
"b0cc5f6a-69c1-46d4-a0ac-9dde02e4e9ed","lynx","canadensis",-81.9999962,47.2499962,425,30,821,5,1
"b0d50c37-73f4-4a00-b1a6-183a7c02b73d","puma","concolor",-115.547071,45.513796,1634,57,713,1,5
"b0e95886-2be9-4952-8ca5-2a6606ea9564","puma","concolor",-106.7973751,32.073688,1312,183,242,7,1
"b0fc3f23-93c8-4eac-aa49-e989335d59c2","lynx","canadensis",-86.2833333,48.7833333,223,26,671,14,6
