"uuid","flags","longitude","latitude"
"a2d3fab4-58dd-4154-b0b6-6db94e872661","[""geolocate_georeference""]","-86.416667","15.8"
"9109e083-e0bb-47a2-bfdc-766ffece15ac","[""geolocate_georeference""]","-83.683519","9.904666"
"a19fb089-a3c7-4506-9857-10d4e1ffec74","[""geolocate_georeference""]","-90.646691","18.584143"
"dbb28ed1-4a31-4514-8139-32cc44eeccb2","[""geolocate_georeference""]","-74.389907","-6.469201"
"813be49b-e0c7-40a3-b168-63d17ed48cf4","[""geolocate_georeference""]","-79.785278","9.266944"
"3c7f73b2-221a-4064-94aa-35911082005c","[""idigbio_georeference""]","-65.8","3.53"
"ffe541e7-25b9-424b-ac64-64e39db7e33b","[""idigbio_georeference""]","-97.86346000000002","23.429008"
"25e3b774-6bcd-45c2-b3a3-e93de6ccb943","[""geolocate_georeference""]","-96.879434","19.213555"
"3d32afda-43b2-448f-bf37-28d671e4f49f","[""geolocate_georeference""]","-78.176944","7.525"
"e9be5638-a0ee-45f6-b3fd-5830941f2ef8","[""geolocate_georeference""]","-59.516667","2.833333"
"ee5d3fbe-a5a3-4e14-a72c-ebeec182ebf6","[""geolocate_georeference""]","-89.983333","20.766667"
"dff6481e-78b9-4bfd-b47b-917abbd65f2b","[""geolocate_georeference""]","-100.499521","28.709143"
"c992ceaf-90b3-488a-aebd-f4519563e155","[""geolocate_georeference""]","-91.7","14.616667"
"45720456-5770-4b23-96a4-a13652379ab1","[""idigbio_georeference""]","-89.6233333","17.2208334"
"5dc5fcf3-8393-403d-9b89-a13c3c5848e7","[""geolocate_georeference""]","-73.4","-4.466667"
"3d500693-3e19-47e0-add6-5b4b74e36225","[""geolocate_georeference""]","-40.910375","-17.238083"
"cb54b0ff-c451-435d-be3b-2f54aea87d75","[""geolocate_georeference""]","-87.131049","12.62937"
"8f6acdd2-65d6-4f7c-be1f-0dffc48f928a","[""geolocate_georeference""]","-84","10"
"29a0e10f-4197-40a0-8433-ec26f3340e29","[""geolocate_georeference""]","-61.1","-21.566667"
"b5323e06-807d-4fd1-9f3e-4177cc8eaff0","[""geolocate_georeference""]","-72.653611","-3.459167"
"0ed86203-16d5-4583-8934-5ae2d5623431","[""idigbio_georeference""]","-58.1666679","6.8000002"
"a359a3e7-abe5-4120-acac-e52b332b1b04","[""geolocate_georeference""]","-76.1","8.166667"
"6ac63e61-ec04-453c-a8de-27a30737c8f9","[""geolocate_georeference""]","-77.5","-2"
"73645bc9-b26f-404f-ace0-af1900a5b804","[""geolocate_georeference""]","-55","-10"
"db14ea17-4d51-4d3a-9fd5-5c47b6b71f82","[""idigbio_georeference""]","-90.9828889","16.8817778"
"38245955-1fed-4333-998c-da884cb7aaac","[""idigbio_georeference""]","-88.0741667","19.3897222"
"a3581b18-4f70-491f-a431-8f8ca08c8647","[""idigbio_georeference""]","-90.9186111","16.1636111"
"6ce04ff7-373f-4f24-820e-edad953b64da","[""idigbio_georeference""]","-93.4986111","15.9644444"
"d0b2d186-ea98-41c8-a9fc-f4f6f2864397","[""idigbio_georeference""]","-87.1833333","21.2166667"
"937196a7-c129-4f60-bde4-80c3f44b199d","[""idigbio_georeference""]","-90.8833333","16.15"
"32f393b8-4bf1-4fd5-ab26-2a7ed75502f3","[""idigbio_georeference""]","-99.28444","22.37306"
"93575fc2-a8e4-4c6f-ad16-de2b05efb612","[""idigbio_georeference""]","-88.9130556","17.9188889"
"24217ee4-c993-41a4-8373-3fe19e85964a","[""idigbio_georeference""]","-105.93306369614317","23.39445976456191"
"2d28d1aa-afdf-4023-96f8-3275a358ec66","[""idigbio_georeference""]","-92.5933333","15.3813889"
"ef0a2c41-92e1-4c1c-92a4-2945bb674822","[""idigbio_georeference""]","-95.2122222","18.4497222"
"4b4f64fd-46f4-40e9-ab87-71e69f86b61c","[""idigbio_georeference""]","-77.817","-0.983"
"852cf740-8823-4c7b-bafb-cc3dede9150c","[""idigbio_georeference""]","-68.33333","9.33333"
"c0cda057-bc31-4ff9-a9e3-439a839f01e0","[""idigbio_georeference""]","-58.93768","2.83333"
"e9e1425b-deea-45e5-94c4-260aaa176e06","[""idigbio_georeference""]","-88.56667","18.08333"
"09b56696-b45d-44e6-9e85-bb43b58a34b9","[""idigbio_georeference""]","-59.43794","3.38333"
"b5a1e2fa-dd97-4658-9837-61ebd014b843","[""idigbio_georeference""]","-59.29954","2.83333"
"fecbb7fb-9cac-40f5-8970-99423df8cb43","[""idigbio_georeference""]","-83.093","9.106"
"c936fbae-4638-468c-a1e6-a987626c4151","[""idigbio_georeference""]","-79.71041","-0.26233"
"f0c5b010-82ad-4652-8517-cad53410f23c","[""idigbio_georeference""]","-79.12227","0.05978"
"e6c8a5d3-2d23-4554-8472-dc19e918ae1e","[""idigbio_georeference""]","-79.6126","-0.27558"
"c6f5715c-a790-45a8-8582-90bbe2c4c59e","[""idigbio_georeference""]","-83.699997","9.383333"
"a0c07bc9-4a73-4044-95a4-76aecc73c602","[""idigbio_georeference""]","-78.9831","1.2492"
"1e20c9d6-2efd-4b23-bf6e-5759f8e82d63","[""idigbio_georeference""]","-79.69368","0.22522"
"122a927e-16ea-417a-9184-d497902243f6","[""idigbio_georeference""]","-79.467","0.333"
"c7c154de-725d-41a5-9eef-2980355c608f","[""idigbio_georeference""]","-79.47747","0.39638"
"b1a79025-9d74-4de1-86a6-a99373d7a19c","[""idigbio_georeference""]","-84.083336","9.933333"
